post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
"Benjamin R. Smoak, MD",benjamin-r-smoak-md-new-york-ny,publish,gd_place,Therapist,"Benjamin R. Smoak, MD (MD/Psychiatrist) in New York, NY. Specializes in ADHD. Accepts Kaiser Permanente.","203 W 12Th St, New York, Ny 10011",New York,NY,10011,US,40.7375843,-74.0010379,(212) 604-8803,,http://www.manhattanprep.com,,203 W 12th St,MD/Psychiatrist,,NY,,ADHD,Kaiser Permanente,Unknown,50.0,350.0,,Unknown,,Unknown,,,ACT,,,,". test prep should prepare you not only for the test, but also for the challenges you’ll face as you earn your graduate degree and advance your career; al testing service (ets), which is not affiliated with manhattan prep powered by kaplan and was not involved in the production of, and does not endorse, this product or website; ms they teach",,,0,2026-02-18,outscraper,enriched_full
House Call Psychiatrists,house-call-psychiatrists-new-york-ny,publish,gd_place,Therapist,"House Call Psychiatrists (MD/Psychiatrist) in New York, NY. Specializes in ADHD, Addiction, Anxiety, Bipolar Disorder, Child/Adolescent. Accepts Out-of-Network. Currently accepting new patients.","445 W 23Rd St, New York, Ny 10011",New York,NY,10011,US,40.7473977,-74.0029217,(347) 796-0477,,http://housecallpsychiatrists.com,,445 W 23rd St,MD/Psychiatrist,,NY,,"ADHD, Addiction, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Grief, Life Transitions, OCD, PTSD/Trauma, Sleep Issues, Stress Management",Out-of-Network,Unknown,,,,Unknown,,Yes,,,ACT,,,,"within 24-48 hours; ms ](https://housecallpsychiatrists.com/#forms-section); ms.
* **Please note",,,0,2026-02-18,outscraper,enriched_full
Hudson Psychiatric Associates LLC,hudson-psychiatric-associates-llc-hoboken-nj,publish,gd_place,Therapist,"Hudson Psychiatric Associates LLC (MD/Psychiatrist) in Hoboken, NJ. Specializes in ADHD, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent. Accepts Aetna, Out-of-Network.","36-42 Newark St. #301, Hoboken, Nj 07030",Hoboken,NJ,07030,US,40.7367882,-74.0294689,(201) 222-8808,,http://www.hudsonpsych.com,,36-42 Newark St. #301,MD/Psychiatrist,,NJ,,"ADHD, Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Life Transitions, Perinatal/Postpartum, Sleep Issues, Stress Management","Aetna, Out-of-Network",Unknown,,,,Unknown,,Unknown,,,CBT,,,,,,2.3,16,2026-02-18,outscraper,enriched_full
The Institute for Family Health at 17th St,the-institute-for-family-health-at-17th-st-new-york-ny,publish,gd_place,Therapist,"The Institute for Family Health at 17th St in New York, NY. Specializes in Child/Adolescent, Family. Accepts Horizon BCBS, Medicaid, Medicare.","230 W 17Th St, New York, Ny 10011",New York,NY,10011,US,40.7409487,-73.99970189999999,(212) 206-5200,,http://www.institute.org,,230 W 17th St,,,NY,,"Child/Adolescent, Family","Horizon BCBS, Medicaid, Medicare",Yes,,,,Unknown,,Unknown,,Spanish,,,,,"/family-medicine-residencies/); ms
  * About Us; ms before you come in",,2.4,158,2026-02-18,outscraper,enriched_full
"Aaron Savedoff, M.D.",aaron-savedoff-md-new-york-ny,publish,gd_place,Therapist,"Aaron Savedoff, M.D. (MD/Psychiatrist) in New York, NY. Specializes in ADHD, Addiction, Anxiety, Bipolar Disorder, Depression. Currently accepting new patients.","225 Broadway Suite 2710, New York, Ny 10007",New York,NY,10007,US,40.7118602,-74.00864299999999,(646) 493-1836,,http://savedoffmd.com,,225 Broadway Suite 2710,MD/Psychiatrist,,NY,,"ADHD, Addiction, Anxiety, Bipolar Disorder, Depression, Family, Grief, PTSD/Trauma, Sleep Issues, Stress Management",,Unknown,,,,Unknown,,Yes,,,,,,,"M.D.
## Adult Psychiatrist; ma and PTSD; MD. All rights reserved",,5.0,16,2026-02-18,outscraper,enriched_basic
"David Gordon, Psy.D., CGP",david-gordon-psyd-cgp-new-york-ny,publish,gd_place,Therapist,"David Gordon, Psy.D., CGP (PsyD) in New York, NY. Specializes in Anger Management, Anxiety, Couples/Marriage, Depression, Family. Accepts Out-of-Network. Currently accepting new patients.","412 6Th Ave, New York, Ny 10011",New York,NY,10011,US,40.7338558,-73.99909699999999,(347) 557-8567,,https://www.psychologytoday.com/us/therapists/david-gordon-new-york-ny/395404,,412 6th Ave,PsyD,,NY,,"Anger Management, Anxiety, Couples/Marriage, Depression, Family, LGBTQ+, PTSD/Trauma, Personality Disorders, Stress Management",Out-of-Network,Unknown,80.0,350.0,,Unknown,,Yes,,,"EFT, Humanistic, Motivational Interviewing, Psychodynamic",,,,* verified by psychology today licensed by state of new york / 022794 david gordon; and training experience. email or [(917) 512-4917](tel:+19175124917); ms. I also work with couples,,,0,2026-02-18,outscraper,enriched_full
"Jessica Linick, Ph.D., SEP.",jessica-linick-phd-sep-new-york-ny,publish,gd_place,Therapist,"Jessica Linick, Ph.D., SEP. (PhD) in New York, NY. Specializes in Anger Management, Anxiety, Child/Adolescent, Couples/Marriage, Family. Currently accepting new patients.","101 6Th Ave Floor 8, New York, Ny 10013",New York,NY,10013,US,40.7234213,-74.00545319999999,(646) 798-4022,,"https://thrivingcenterofpsych.com/therapists/jessica-linick-phd-sep%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_term%3D%26utm_content%3D%26utm_campaign%3Djessica%2520linick,%2520ph.d.,%2520sep.%26utm_nooverride%3D1",,101 6th Ave Floor 8,PhD,,NY,,"Anger Management, Anxiety, Child/Adolescent, Couples/Marriage, Family, Life Transitions, OCD",,Unknown,,,,Unknown,,Yes,,English,"ACT, CBT, DBT",,,,ms & Conditions ](https://thrivingcenterofpsych.com/terms-conditions/),,,0,2026-02-18,outscraper,enriched_basic
"Nick Fernandez, Ph.D.",nick-fernandez-phd-new-york-ny,publish,gd_place,Therapist,"Nick Fernandez, Ph.D. (PhD) in New York, NY. Specializes in Anger Management, Anxiety, Child/Adolescent, Couples/Marriage, Family. Currently accepting new patients.","101 6Th Ave Floor 8, New York, Ny 10013",New York,NY,10013,US,40.7234213,-74.00545319999999,(646) 798-4022,,"https://thrivingcenterofpsych.com/therapists/nick-fernandez-phd%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_term%3D%26utm_content%3D%26utm_campaign%3Dnick%2520fernandez,%2520ph.d.%26utm_nooverride%3D1",,101 6th Ave Floor 8,PhD,,NY,,"Anger Management, Anxiety, Child/Adolescent, Couples/Marriage, Family, Life Transitions, OCD",,Unknown,,,,Unknown,,Yes,,English,"ACT, CBT, DBT",,,,ms & Conditions ](https://thrivingcenterofpsych.com/terms-conditions/),,,0,2026-02-18,outscraper,enriched_basic
Dr. Altagracia Gomez Aracena,dr-altagracia-gomez-aracena-jersey-city-nj,publish,gd_place,Therapist,"Dr. Altagracia Gomez Aracena (MD/Psychiatrist) in Jersey City, NJ.","355 Grand St, Jersey City, Nj 07302",Jersey City,NJ,07302,US,40.7163016,-74.0503916,(347) 205-1176,,,,355 Grand St,MD/Psychiatrist,,NJ,,,,,,,,,,,,,,,,,,,5.0,2,2026-02-18,outscraper,cleaned
Maura Pedroso,maura-pedroso-union-city-nj,publish,gd_place,Therapist,"Maura Pedroso (MD/Psychiatrist) in Union City, NJ.","400 38Th St, Union City, Nj 07087",Union City,NJ,07087,US,40.7749332,-74.0257433,(201) 884-1005,,,,400 38th St,MD/Psychiatrist,,NJ,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Lawrence Y Liang MD,lawrence-y-liang-md-new-york-ny,publish,gd_place,Therapist,"Lawrence Y Liang MD (MD/Psychiatrist) in New York, NY.","53 Elizabeth St #5A, New York, Ny 10013",New York,NY,10013,US,40.7172898,-73.9967762,(212) 966-0819,,,,53 Elizabeth St #5a,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,3.4,5,2026-02-18,outscraper,cleaned
"William D. Lubart, PHD",william-d-lubart-phd-new-york-ny,publish,gd_place,Therapist,"William D. Lubart, PHD (PhD) in New York, NY.","450 W 24Th St, New York, Ny 10011",New York,NY,10011,US,40.7479084,-74.0026821,(212) 627-2134,,,,450 W 24th St,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Alison E. Murphy, PHD",alison-e-murphy-phd-new-york-ny,publish,gd_place,Therapist,"Alison E. Murphy, PHD (PhD) in New York, NY.","315 Hudson St, New York, Ny 10013",New York,NY,10013,US,40.7263875,-74.0077919,(212) 366-8007,,,,315 Hudson St,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Mary Margaret Frederick, PHD",mary-margaret-frederick-phd-new-york-ny,publish,gd_place,Therapist,"Mary Margaret Frederick, PHD (PhD) in New York, NY.","653 Washington St, New York, Ny 10014",New York,NY,10014,US,40.7329666,-74.0084002,(212) 741-6817,,,,653 Washington St,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Glen E. Heiss, PhD",glen-e-heiss-phd-new-york-ny,publish,gd_place,Therapist,"Glen E. Heiss, PhD (PhD) in New York, NY.","5 Patchin Pl, New York, Ny 10011",New York,NY,10011,US,40.7351253,-73.9991981,(212) 243-2228,,,,5 Patchin Pl,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Sex & Relationship Therapist: Stephen Snyder, MD",sex-relationship-therapist-stephen-snyder-md-new-york-ny,publish,gd_place,Therapist,"Sex & Relationship Therapist: Stephen Snyder, MD (MD/Psychiatrist) in New York, NY. Specializes in Couples/Marriage. Accepts Medicaid, Medicare. Telehealth available.","170 West End Ave Apt 1E, New York, Ny 10023",New York,NY,10023,US,40.7767637,-73.98434689999999,(212) 875-9800,,https://sexualityresource.com/%3Futm_campaign%3Dgmb%26utm_medium%3Dorganic%26utm_source%3Dgoogle,,170 West End Ave Apt 1e,MD/Psychiatrist,,NY,,Couples/Marriage,"Medicaid, Medicare",Unknown,,,,Yes - Video,,Unknown,,,ACT,,,,"MD
[Meet Dr. Snyder](https://sexualityresource.com/meet-dr-snyder/)[FAQs](https://sexualityresource.com; ms  
](https://sexualityresource.com/services/intimacy-problems/)[Infidelity; MD [Accessibility](https://sexualityresource.com/accessibility/)",,4.8,19,2026-02-18,outscraper,enriched_full
Koegel Henry M MD,koegel-henry-m-md-new-york-ny,publish,gd_place,Therapist,"Koegel Henry M MD (PhD) in New York, NY.","412 6Th Ave, New York, Ny 10011",New York,NY,10011,US,40.7338558,-73.99909699999999,(212) 674-3998,,,,412 6th Ave,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Jingu Lee,jingu-lee-new-york-ny,publish,gd_place,Therapist,"Jingu Lee (MD/Psychiatrist) in New York, NY.","39 Clarkson St, New York, Ny 10014",New York,NY,10014,US,40.7297446,-74.00756489999999,(631) 820-0369,,,,39 Clarkson St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,5.0,3,2026-02-18,outscraper,cleaned
"East Village Psychiatry, Dr. Nivea B. Calico, MD",east-village-psychiatry-dr-nivea-b-calico-md-new-york-ny,publish,gd_place,Therapist,"East Village Psychiatry, Dr. Nivea B. Calico, MD (MD/Psychiatrist) in New York, NY. Specializes in Anger Management, Anxiety, Depression, Family, PTSD/Trauma.","113 University Pl 11Th Floor, New York, Ny 10003",New York,NY,10003,US,40.7337492,-73.9925669,(347) 218-2908,,http://www.eastvillagepsychiatry.com,,113 University Pl 11th floor,MD/Psychiatrist,,NY,,"Anger Management, Anxiety, Depression, Family, PTSD/Trauma, Sleep Issues, Stress Management",,Unknown,,,,Unknown,,Unknown,,,,,,,"](https://holisticwellnesscenter.website/dr-nivea-calico-education/); MD Services; MD
What are the most important questions you should ask yourself when considering professional help?",,4.7,15,2026-02-18,outscraper,enriched_basic
"PsychCare Psychological Services, LLC",psychcare-psychological-services-llc-columbia-md,publish,gd_place,Therapist,"PsychCare Psychological Services, LLC (PhD) in Columbia, MD. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum. Accepts Aetna, Cigna, Johns Hopkins EHP and 1 more. Telehealth available. Currently accepting new patients.","6325 Woodside Ct Suite 350, Columbia, MD 21046",Columbia,MD,21046,US,39.1950162,-76.85257539999999,(410) 910-9660,,http://www.psychcaremd.com,,6325 Woodside Ct Suite 350,PhD,,MD,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Couples/Marriage, Depression, Eating Disorders, Family, Life Transitions, PTSD/Trauma, Stress Management","Aetna, Cigna, Johns Hopkins EHP, Medicare",Unknown,,,,Yes - Video,,Yes,,,"ACT, EFT, Gottman Method",,,,"al evaluations. our clinicians in baltimore, columbia, and silver spring md, brings decades of experience in specialized areas of treatment and assessment, such as couples counseling, anxiety and depr; and experience in the services they provide. additionally, psychcare offers several conveniences, such as night and weekend appointments and accepts many health insurance plans; to diagnose and treat emotional and behavioral issues such as, but not limited to:",,3.8,10,2026-02-18,outscraper,enriched_full
Drescher Jack MD,drescher-jack-md-new-york-ny,publish,gd_place,Therapist,"Drescher Jack MD (MD/Psychiatrist) in New York, NY.","440 W 24Th St # 1A, New York, Ny 10011",New York,NY,10011,US,40.7475923,-74.0023243,(212) 645-2232,,http://www.jackdreschermd.net/cv.html,,440 W 24th St # 1A,MD/Psychiatrist,,NY,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,2.3,6,2026-02-18,outscraper,enriched_basic
"Jennifer R. Cooper, MD",jennifer-r-cooper-md-new-york-ny,publish,gd_place,Therapist,"Jennifer R. Cooper, MD (MD/Psychiatrist) in New York, NY. Specializes in Addiction. Accepts Johns Hopkins EHP.","177 Prince St #402, New York, Ny 10012",New York,NY,10012,US,40.72634,-74.001857,(212) 879-1970,,https://www.jennifercoopermd.com,,177 Prince St #402,MD/Psychiatrist,,NY,,Addiction,Johns Hopkins EHP,Unknown,,,,Unknown,,Unknown,,,,,,,"from the johns hopkins university school of medicine four years after graduating undergraduate university magna cum laude; her medical degree from The Johns Hopkins University School of Medicine four years after graduating undergraduate university magna cum laude; her Psychiatry Residency and Addiction Psychiatry Fellowship at Weill Cornell Medical Center, and was the recipient of the outstanding teaching award",,,0,2026-02-18,outscraper,enriched_full
Guerrero Jr Elias J MD,guerrero-jr-elias-j-md-new-york-ny,publish,gd_place,Therapist,"Guerrero Jr Elias J MD (PhD) in New York, NY.","85 5Th Ave #905, New York, Ny 10003",New York,NY,10003,US,40.7372676,-73.99206459999999,(212) 242-5052,,,,85 5th Ave #905,PhD,,NY,,,,,,,,,,,,,,,,,,,4.0,1,2026-02-18,outscraper,cleaned
"Dr. David W. Schab, MD",dr-david-w-schab-md-new-york-ny,publish,gd_place,Therapist,"Dr. David W. Schab, MD (MD/Psychiatrist) in New York, NY.","25 5Th Ave, New York, Ny 10003",New York,NY,10003,US,40.7331211,-73.9956715,(212) 580-2777,,,,25 5th Ave,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,5.0,4,2026-02-18,outscraper,cleaned
Wei Wang,wei-wang-hoboken-nj,publish,gd_place,Therapist,"Wei Wang (MD/Psychiatrist) in Hoboken, NJ.","129 Washington St # 100, Hoboken, Nj 07030",Hoboken,NJ,07030,US,40.7383774,-74.0303031,(201) 408-4487,,,,129 Washington St # 100,MD/Psychiatrist,,NJ,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Cerfolio, Nina E MD",cerfolio-nina-e-md-new-york-ny,publish,gd_place,Therapist,"Cerfolio, Nina E MD (MD/Psychiatrist) in New York, NY. Specializes in Addiction, Anger Management, Anxiety, Depression, Life Transitions.","Two 5Th Ave #5, New York, Ny 10011",New York,NY,10011,US,40.732297,-73.9961028,(917) 974-1336,,https://ninacerfoliomd.com,,Two 5th Ave #5,MD/Psychiatrist,,NY,,"Addiction, Anger Management, Anxiety, Depression, Life Transitions, PTSD/Trauma, Sleep Issues, Stress Management",,Unknown,,,,Unknown,,Unknown,,,"Mindfulness-Based, Narrative Therapy, Psychodynamic, Solution-Focused",,,,"with her decades of spiritual training. in addition to having traditional psychiatric training, nina has more than a decade of international and national spiritual training which includes mindfulness; numerous awards, including Patient’s Choice Awards, Compassionate Doctor Awards and On-Time Physician Awards._[**_See Awards._**](https://ninacerfolio; ma & PTSD ](https://ninacerfoliomd.com/treatments/trauma-ptsd)",,5.0,4,2026-02-18,outscraper,enriched_basic
"Dr. Hyram D. Stephens, MD",dr-hyram-d-stephens-md-new-york-ny,publish,gd_place,Therapist,"Dr. Hyram D. Stephens, MD (MD/Psychiatrist) in New York, NY.","27 Barrow St, New York, Ny 10014",New York,NY,10014,US,40.7323276,-74.0030807,(212) 242-1762,,,,27 Barrow St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,5.0,1,2026-02-18,outscraper,cleaned
"Suzanne M Garfinkle, M.D., M.Sc.",suzanne-m-garfinkle-md-msc-new-york-ny,publish,gd_place,Therapist,"Suzanne M Garfinkle, M.D., M.Sc. (MD/Psychiatrist) in New York, NY.","80 University Pl #2H, New York, Ny 10003",New York,NY,10003,US,40.7334984,-73.9933985,(917) 209-3830,,,,80 University Pl #2H,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Dr. Shawn Allen,dr-shawn-allen-new-york-ny,publish,gd_place,Therapist,"Dr. Shawn Allen (MD/Psychiatrist) in New York, NY.","200 Varick St, New York, Ny 10014",New York,NY,10014,US,40.72814,-74.0049461,(212) 620-0340,,,,200 Varick St,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Gillow Marianne MD,gillow-marianne-md-new-york-ny,publish,gd_place,Therapist,"Gillow Marianne MD (MD/Psychiatrist) in New York, NY.","584 Broadway # 1107A, New York, Ny 10012",New York,NY,10012,US,40.7245859,-73.9970518,(212) 925-8644,,,,584 Broadway # 1107A,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,5.0,2,2026-02-18,outscraper,cleaned
Warren Wilner MD,warren-wilner-md-new-york-ny,publish,gd_place,Therapist,"Warren Wilner MD (PhD) in New York, NY.","59 W 12Th St #1E, New York, Ny 10011",New York,NY,10011,US,40.7357559,-73.9967453,(212) 255-2510,,,,59 W 12th St #1e,PhD,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
Michael J. Feldman MD,michael-j-feldman-md-new-york-ny,publish,gd_place,Therapist,"Michael J. Feldman MD (MD/Psychiatrist) in New York, NY. Specializes in Child/Adolescent.","420 W 24Th St # 1B, New York, Ny 10011",New York,NY,10011,US,40.7474128,-74.0017989,(212) 665-6393,,http://michaeljfeldman.com,,420 W 24th St # 1b,MD/Psychiatrist,,NY,,Child/Adolescent,,Unknown,,,,Unknown,,Unknown,,,Psychodynamic,,,,,,,0,2026-02-18,outscraper,enriched_basic
Ross Randall MD,ross-randall-md-new-york-ny,publish,gd_place,Therapist,"Ross Randall MD (MD/Psychiatrist) in New York, NY. Specializes in ADHD, Anxiety, Child/Adolescent, Depression, OCD.","15 W 12Th St # 1F, New York, Ny 10011",New York,NY,10011,US,40.7351907,-73.995203,(212) 352-3354,,http://randallrossmd.com,,15 W 12th St # 1F,MD/Psychiatrist,,NY,,"ADHD, Anxiety, Child/Adolescent, Depression, OCD, PTSD/Trauma, Stress Management",,Unknown,,,,Unknown,,Unknown,,,Psychodynamic,,,,,,,0,2026-02-18,outscraper,enriched_basic
"Scott Shapiro, MD",scott-shapiro-md-new-york-ny,publish,gd_place,Therapist,"Scott Shapiro, MD (MD/Psychiatrist) in New York, NY. Specializes in ADHD, Anger Management, Anxiety, Depression, Family. Accepts Kaiser Permanente. Telehealth available.","19 W 34Th St., New York, Ny 10001",New York,NY,10001,US,40.7492988,-73.9859014,(212) 631-8010,,http://www.scottshapiromd.com,,19 W 34th St.,MD/Psychiatrist,,NY,,"ADHD, Anger Management, Anxiety, Depression, Family, Sleep Issues, Stress Management",Kaiser Permanente,Unknown,,,,Yes - Video,,Unknown,,,"ACT, CBT",,,,", he worked as the director of psychiatry at st. vincent’s catholic medical center’s infectious disease center. thus, he founded the nonprofit milestonesnyc, which matches pro bono mental health provi; , and business** achieve promotions, improve leadership and communication, increase productivity, and reach their full potential; -general-psychiatry) adult adhd psychiatrist, dr. shapiro is located near penn station and the empire state building. he specializes in adult adhd and also provides treatment for depression, anxiety a",,4.4,46,2026-02-18,outscraper,enriched_full
